Year,Day,Hour,Minute,Bx GSE-GSM(nT)
2021,44,10,45,-4.89
2021,44,10,50,-4.57
2021,44,10,55,-4.67
2021,44,11,0,-4.69
2021,44,11,5,-2.11
2021,44,11,10,0.59
2021,44,11,15,1.27
2021,44,11,20,-0.28
2021,44,11,25,0.35
2021,44,11,30,0.30
2021,44,11,35,1.17
2021,44,11,40,1.50
2021,44,11,45,2.10
2021,44,11,50,2.20
2021,44,11,55,-1.12
2021,44,12,0,-5.28
2021,44,12,5,-4.85
2021,44,12,10,-4.64
2021,44,12,15,-4.96
2021,44,12,20,-5.79
2021,44,12,25,-4.72
2021,44,12,30,-5.41
2021,44,12,35,-5.28
2021,44,12,40,-4.34
2021,44,12,45,-4.07
2021,44,12,50,-3.08
2021,44,12,55,-2.46
2021,44,13,0,-2.72
2021,44,13,5,1.34
2021,44,13,10,1.23
2021,44,13,15,-0.88
2021,44,13,20,-0.07
2021,44,13,25,2.20
2021,44,13,30,3.24
2021,44,13,35,3.25
2021,44,13,40,1.82
2021,44,13,45,1.84
2021,44,13,50,2.19
2021,44,13,55,2.48
2021,44,14,0,1.85
2021,44,14,5,-0.62
2021,44,14,10,0.66
2021,44,14,15,0.48
2021,44,14,20,-3.47
2021,44,14,25,-1.49
2021,44,14,30,-2.20
2021,44,14,35,3.43
2021,44,14,40,4.02
2021,44,14,45,4.61
2021,44,14,50,4.85
2021,44,14,55,4.88
2021,44,15,0,5.09
2021,44,15,5,5.49
2021,44,15,10,4.08
2021,44,15,15,1.94
2021,44,15,20,1.26
2021,44,15,25,2.23
2021,44,15,30,4.41
2021,44,15,35,4.03
2021,44,15,40,3.42
2021,44,15,45,3.09
2021,44,15,50,1.96
2021,44,15,55,-0.93
2021,44,16,0,-0.66
2021,44,16,5,2.03
2021,44,16,10,1.87
2021,44,16,15,1.53
2021,44,16,20,1.59
2021,44,16,25,2.21
2021,44,16,30,3.78
2021,44,16,35,4.34
2021,44,16,40,4.75
2021,44,16,45,4.84
2021,44,16,50,5.56
2021,44,16,55,5.97
2021,44,17,0,6.48
2021,44,17,5,6.69
2021,44,17,10,6.85
2021,44,17,15,6.81
2021,44,17,20,6.64
2021,44,17,25,9999.99
2021,44,17,30,9999.99
2021,44,17,35,9999.99
2021,44,17,40,9999.99
2021,44,17,45,9999.99
2021,44,17,50,9999.99
2021,44,17,55,9999.99
2021,44,18,0,9999.99
2021,44,18,5,9999.99
2021,44,18,10,9999.99
2021,44,18,15,9999.99
2021,44,18,20,9999.99
2021,44,18,25,9999.99
2021,44,18,30,9999.99
2021,44,18,35,9999.99
2021,44,18,40,9999.99
2021,44,18,45,9999.99
2021,44,18,50,9999.99
2021,44,18,55,9999.99
2021,44,19,0,9999.99
2021,44,19,5,9999.99
2021,44,19,10,9999.99
2021,44,19,15,9999.99
2021,44,19,20,9999.99
2021,44,19,25,9999.99
2021,44,19,30,9999.99
2021,44,19,35,9999.99
2021,44,19,40,9999.99
2021,44,19,45,9999.99
2021,44,19,50,9999.99
2021,44,19,55,9999.99
2021,44,20,0,9999.99
2021,44,20,5,9999.99
2021,44,20,10,9999.99
2021,44,20,15,9999.99
2021,44,20,20,9999.99
2021,44,20,25,9999.99
2021,44,20,30,9999.99
2021,44,20,35,9999.99
2021,44,20,40,9999.99
2021,44,20,45,9999.99
2021,44,20,50,9999.99
2021,44,20,55,9999.99
2021,44,21,0,9999.99
2021,44,21,5,9999.99
2021,44,21,10,9999.99
2021,44,21,15,9999.99
2021,44,21,20,9999.99
2021,44,21,25,4.12
2021,44,21,30,3.40
2021,44,21,35,2.16
2021,44,21,40,3.51
2021,44,21,45,3.79
2021,44,21,50,0.37
2021,44,21,55,-0.99
2021,44,22,0,1.81
2021,44,22,5,4.11
2021,44,22,10,4.71
2021,44,22,15,3.37
2021,44,22,20,1.78
2021,44,22,25,3.25
2021,44,22,30,4.49
2021,44,22,35,4.76
2021,44,22,40,4.89
2021,44,22,45,4.85
2021,44,22,50,4.93
2021,44,22,55,4.89
2021,44,23,0,5.02
2021,44,23,5,5.07
2021,44,23,10,4.99
2021,44,23,15,4.85
2021,44,23,20,4.81
2021,44,23,25,4.58
2021,44,23,30,4.50
2021,44,23,35,4.19
2021,44,23,40,4.00
2021,44,23,45,3.80
2021,44,23,50,4.06
2021,44,23,55,3.65
2021,45,0,0,3.00
2021,45,0,5,3.45
2021,45,0,10,3.43
2021,45,0,15,3.37
2021,45,0,20,3.44
2021,45,0,25,3.96
2021,45,0,30,4.37
2021,45,0,35,4.39
2021,45,0,40,4.37
2021,45,0,45,4.19
2021,45,0,50,4.06
2021,45,0,55,4.19
2021,45,1,0,4.30
2021,45,1,5,4.33
2021,45,1,10,4.30
2021,45,1,15,4.41
2021,45,1,20,4.27
2021,45,1,25,4.18
2021,45,1,30,4.29
2021,45,1,35,4.25
2021,45,1,40,4.00
2021,45,1,45,3.84
2021,45,1,50,3.32
2021,45,1,55,3.00
2021,45,2,0,1.12
2021,45,2,5,2.76
2021,45,2,10,3.71
2021,45,2,15,3.41
2021,45,2,20,3.03
2021,45,2,25,3.26
2021,45,2,30,-0.88
2021,45,2,35,-4.27
2021,45,2,40,-4.75
2021,45,2,45,-3.94
2021,45,2,50,-2.21
2021,45,2,55,-1.21
2021,45,3,0,2.51
2021,45,3,5,1.29
2021,45,3,10,0.66
2021,45,3,15,3.73
2021,45,3,20,3.88
2021,45,3,25,3.86
2021,45,3,30,4.10
2021,45,3,35,3.74
2021,45,3,40,4.05
2021,45,3,45,4.18
2021,45,3,50,4.25
2021,45,3,55,4.20
2021,45,4,0,4.04
2021,45,4,5,4.07
2021,45,4,10,4.09
2021,45,4,15,4.51
2021,45,4,20,4.43
2021,45,4,25,4.49
2021,45,4,30,3.54
2021,45,4,35,2.91
2021,45,4,40,2.95
2021,45,4,45,3.74
2021,45,4,50,4.25
2021,45,4,55,4.33
2021,45,5,0,4.10
2021,45,5,5,4.15
2021,45,5,10,3.72
2021,45,5,15,3.81
2021,45,5,20,3.91
2021,45,5,25,3.94
2021,45,5,30,4.28
2021,45,5,35,4.39
2021,45,5,40,4.17
2021,45,5,45,4.56
2021,45,5,50,4.35
2021,45,5,55,4.56
2021,45,6,0,4.52
2021,45,6,5,4.60
2021,45,6,10,4.23
2021,45,6,15,3.73
2021,45,6,20,4.08
2021,45,6,25,3.95
2021,45,6,30,3.37
2021,45,6,35,3.58
2021,45,6,40,3.18
2021,45,6,45,3.85
2021,45,6,50,3.40
2021,45,6,55,3.38
2021,45,7,0,2.97
2021,45,7,5,3.53
2021,45,7,10,2.87
2021,45,7,15,1.39
2021,45,7,20,0.78
2021,45,7,25,1.05
2021,45,7,30,0.04
2021,45,7,35,-1.43
2021,45,7,40,-2.42
2021,45,7,45,-2.93
2021,45,7,50,-2.08
2021,45,7,55,0.41
2021,45,8,0,3.84
2021,45,8,5,4.02
2021,45,8,10,2.73
2021,45,8,15,1.87
2021,45,8,20,1.36
2021,45,8,25,-1.32
2021,45,8,30,-3.67
2021,45,8,35,-3.67
2021,45,8,40,-3.37
2021,45,8,45,-3.84
2021,45,8,50,-4.06
2021,45,8,55,-4.07
2021,45,9,0,-4.01
2021,45,9,5,-3.78
2021,45,9,10,-3.63
2021,45,9,15,-3.39
2021,45,9,20,-3.39
2021,45,9,25,-3.43
2021,45,9,30,-3.41
2021,45,9,35,-3.26
2021,45,9,40,-2.75
2021,45,9,45,-2.71
2021,45,9,50,-3.49
2021,45,9,55,-3.26
2021,45,10,0,-3.07
2021,45,10,5,-3.04
2021,45,10,10,-3.19
2021,45,10,15,-2.81
2021,45,10,20,-2.49
2021,45,10,25,-2.41
2021,45,10,30,-2.87
2021,45,10,35,-3.24
2021,45,10,40,-2.89
2021,45,10,45,-2.51
2021,45,10,50,-2.43
2021,45,10,55,-1.78
2021,45,11,0,-0.65
2021,45,11,5,2.65
2021,45,11,10,1.68
2021,45,11,15,1.71
2021,45,11,20,0.97
2021,45,11,25,0.47
2021,45,11,30,-0.05
2021,45,11,35,0.45
2021,45,11,40,0.11
2021,45,11,45,-0.11
2021,45,11,50,-0.22
2021,45,11,55,-0.33
2021,45,12,0,-0.44
2021,45,12,5,-0.33
2021,45,12,10,-0.83
2021,45,12,15,-0.58
2021,45,12,20,1.71
2021,45,12,25,1.68
2021,45,12,30,0.39
2021,45,12,35,-0.04
2021,45,12,40,-0.59
2021,45,12,45,-1.21
2021,45,12,50,-1.99
2021,45,12,55,-1.95
2021,45,13,0,-1.85
2021,45,13,5,-1.57
2021,45,13,10,-1.56
2021,45,13,15,-1.76
2021,45,13,20,-1.62
2021,45,13,25,-1.66
2021,45,13,30,-1.75
2021,45,13,35,-1.51
2021,45,13,40,-1.74
2021,45,13,45,-1.69
2021,45,13,50,-1.23
2021,45,13,55,-1.44
2021,45,14,0,-1.87
2021,45,14,5,-1.60
2021,45,14,10,-1.91
2021,45,14,15,-1.81
2021,45,14,20,0.29
2021,45,14,25,2.08
2021,45,14,30,2.60
2021,45,14,35,1.87
2021,45,14,40,1.44
2021,45,14,45,2.25
2021,45,14,50,2.16
2021,45,14,55,2.42
2021,45,15,0,2.41
2021,45,15,5,2.75
2021,45,15,10,3.00
2021,45,15,15,2.80
2021,45,15,20,2.85
2021,45,15,25,2.90
2021,45,15,30,3.12
2021,45,15,35,3.21
2021,45,15,40,3.06
2021,45,15,45,3.05
2021,45,15,50,3.01
2021,45,15,55,3.13
2021,45,16,0,3.02
2021,45,16,5,2.71
2021,45,16,10,2.73
2021,45,16,15,2.63
2021,45,16,20,2.67
2021,45,16,25,2.51
2021,45,16,30,2.90
2021,45,16,35,2.82
2021,45,16,40,2.80
2021,45,16,45,2.71
2021,45,16,50,2.71
2021,45,16,55,2.68
2021,45,17,0,2.72
2021,45,17,5,3.20
2021,45,17,10,3.27
2021,45,17,15,3.25
2021,45,17,20,3.01
2021,45,17,25,3.13
2021,45,17,30,-0.05
2021,45,17,35,-1.31
2021,45,17,40,-0.97
2021,45,17,45,-1.00
2021,45,17,50,-1.76
2021,45,17,55,-1.90
2021,45,18,0,-1.42
2021,45,18,5,-0.50
2021,45,18,10,1.19
2021,45,18,15,1.64
2021,45,18,20,2.49
2021,45,18,25,2.47
2021,45,18,30,3.00
2021,45,18,35,3.03
2021,45,18,40,3.15
2021,45,18,45,3.17
2021,45,18,50,3.35
2021,45,18,55,3.34
2021,45,19,0,3.30
2021,45,19,5,3.49
2021,45,19,10,3.80
2021,45,19,15,3.80
2021,45,19,20,4.22
2021,45,19,25,4.12
2021,45,19,30,3.98
2021,45,19,35,4.06
2021,45,19,40,4.04
2021,45,19,45,4.13
2021,45,19,50,4.07
2021,45,19,55,4.07
2021,45,20,0,4.05
2021,45,20,5,3.91
2021,45,20,10,3.68
2021,45,20,15,3.34
2021,45,20,20,3.29
2021,45,20,25,3.11
2021,45,20,30,2.94
2021,45,20,35,3.09
2021,45,20,40,3.34
2021,45,20,45,3.47
2021,45,20,50,3.48
2021,45,20,55,3.18
2021,45,21,0,3.03
2021,45,21,5,3.11
2021,45,21,10,3.05
2021,45,21,15,2.51
2021,45,21,20,2.54
2021,45,21,25,2.67
2021,45,21,30,2.42
2021,45,21,35,2.42
2021,45,21,40,2.51
2021,45,21,45,1.92
2021,45,21,50,1.87
2021,45,21,55,1.78
2021,45,22,0,1.00
2021,45,22,5,0.54
2021,45,22,10,0.67
2021,45,22,15,0.24
2021,45,22,20,0.93
2021,45,22,25,0.28
2021,45,22,30,0.02
2021,45,22,35,0.08
2021,45,22,40,0.52
2021,45,22,45,0.74
2021,45,22,50,0.87
2021,45,22,55,1.25
2021,45,23,0,1.81
2021,45,23,5,1.91
2021,45,23,10,1.75
2021,45,23,15,1.67
2021,45,23,20,1.78
2021,45,23,25,1.85
2021,45,23,30,1.82
2021,45,23,35,2.02
2021,45,23,40,1.77
2021,45,23,45,1.83
2021,45,23,50,2.03
2021,45,23,55,1.63
2021,46,0,0,1.72
2021,46,0,5,1.54
2021,46,0,10,1.42
2021,46,0,15,1.45
2021,46,0,20,1.53
2021,46,0,25,2.12
2021,46,0,30,1.39
2021,46,0,35,0.83
2021,46,0,40,1.00
2021,46,0,45,1.00
2021,46,0,50,1.18
2021,46,0,55,1.85
2021,46,1,0,1.83
2021,46,1,5,1.74
2021,46,1,10,1.39
2021,46,1,15,1.42
2021,46,1,20,0.95
2021,46,1,25,1.28
2021,46,1,30,1.67
2021,46,1,35,1.29
2021,46,1,40,0.76
2021,46,1,45,-0.51
2021,46,1,50,0.00
2021,46,1,55,0.24
2021,46,2,0,-0.15
2021,46,2,5,-0.34
2021,46,2,10,-0.55
2021,46,2,15,0.02
2021,46,2,20,0.50
2021,46,2,25,1.41
2021,46,2,30,0.73
2021,46,2,35,1.08
2021,46,2,40,0.50
2021,46,2,45,-1.17
2021,46,2,50,-1.12
2021,46,2,55,-0.29
2021,46,3,0,-0.81
2021,46,3,5,-1.29
2021,46,3,10,-1.54
2021,46,3,15,-1.50
2021,46,3,20,-1.15
2021,46,3,25,-0.80
2021,46,3,30,-0.45
2021,46,3,35,0.68
2021,46,3,40,0.34
2021,46,3,45,0.04
2021,46,3,50,0.50
2021,46,3,55,0.74
2021,46,4,0,0.26
2021,46,4,5,0.59
2021,46,4,10,-0.54
2021,46,4,15,-0.72
2021,46,4,20,-0.81
2021,46,4,25,-0.73
2021,46,4,30,-1.06
2021,46,4,35,-1.11
2021,46,4,40,-1.30
2021,46,4,45,-1.44
2021,46,4,50,-1.83
2021,46,4,55,-2.05
2021,46,5,0,-1.98
2021,46,5,5,-1.79
2021,46,5,10,-1.66
2021,46,5,15,-1.64
2021,46,5,20,-1.45
2021,46,5,25,-1.36
2021,46,5,30,-1.24
2021,46,5,35,-1.33
2021,46,5,40,-1.48
2021,46,5,45,-1.65
2021,46,5,50,-1.00
2021,46,5,55,-0.70
2021,46,6,0,-0.46
2021,46,6,5,-0.38
2021,46,6,10,0.19
2021,46,6,15,0.24
2021,46,6,20,0.08
2021,46,6,25,-0.16
2021,46,6,30,-0.20
2021,46,6,35,-0.17
2021,46,6,40,0.12
2021,46,6,45,0.17
2021,46,6,50,0.51
2021,46,6,55,0.35
2021,46,7,0,0.73
2021,46,7,5,1.00
2021,46,7,10,1.11
2021,46,7,15,0.93
2021,46,7,20,0.79
2021,46,7,25,0.84
2021,46,7,30,1.35
2021,46,7,35,1.96
2021,46,7,40,1.55
2021,46,7,45,1.94
2021,46,7,50,0.80
2021,46,7,55,-0.59
2021,46,8,0,0.14
2021,46,8,5,0.24
2021,46,8,10,0.34
2021,46,8,15,0.50
2021,46,8,20,0.12
2021,46,8,25,-0.65
2021,46,8,30,-0.79
2021,46,8,35,-0.84
2021,46,8,40,-0.42
2021,46,8,45,0.29
2021,46,8,50,0.30
2021,46,8,55,0.79
2021,46,9,0,0.98
2021,46,9,5,0.89
2021,46,9,10,1.03
2021,46,9,15,0.74
2021,46,9,20,0.67
2021,46,9,25,0.80
2021,46,9,30,0.66
2021,46,9,35,0.40
2021,46,9,40,0.31
2021,46,9,45,0.45
2021,46,9,50,0.60
2021,46,9,55,0.63
2021,46,10,0,1.19
2021,46,10,5,0.74
2021,46,10,10,0.54
2021,46,10,15,1.43
2021,46,10,20,1.90
2021,46,10,25,2.29
2021,46,10,30,2.43
2021,46,10,35,2.77
2021,46,10,40,3.03
2021,46,10,45,3.04
2021,46,10,50,2.50
2021,46,10,55,2.26
2021,46,11,0,2.55
2021,46,11,5,2.78
2021,46,11,10,2.86
2021,46,11,15,3.12
2021,46,11,20,3.20
2021,46,11,25,2.64
2021,46,11,30,2.15
2021,46,11,35,2.89
2021,46,11,40,2.82
2021,46,11,45,2.88
2021,46,11,50,2.79
2021,46,11,55,2.65
2021,46,12,0,2.86
2021,46,12,5,2.40
2021,46,12,10,2.81
2021,46,12,15,2.99
2021,46,12,20,3.35
2021,46,12,25,2.96
2021,46,12,30,2.26
2021,46,12,35,2.24
2021,46,12,40,2.12
2021,46,12,45,1.89
2021,46,12,50,1.93
2021,46,12,55,1.84
2021,46,13,0,2.33
2021,46,13,5,1.96
2021,46,13,10,0.99
2021,46,13,15,1.26
2021,46,13,20,2.08
2021,46,13,25,1.99
2021,46,13,30,2.17
2021,46,13,35,2.25
2021,46,13,40,2.13
2021,46,13,45,2.07
2021,46,13,50,2.04
2021,46,13,55,1.40
2021,46,14,0,-0.00
2021,46,14,5,0.82
2021,46,14,10,0.98
2021,46,14,15,1.22
2021,46,14,20,-2.34
2021,46,14,25,-2.87
2021,46,14,30,-3.17
2021,46,14,35,-2.94
2021,46,14,40,-2.79
2021,46,14,45,-2.62
2021,46,14,50,-1.72
2021,46,14,55,-1.64
2021,46,15,0,-0.49
2021,46,15,5,2.26
2021,46,15,10,2.83
2021,46,15,15,2.46
2021,46,15,20,2.21
2021,46,15,25,2.04
2021,46,15,30,2.19
2021,46,15,35,1.23
2021,46,15,40,1.73
2021,46,15,45,1.58
2021,46,15,50,2.40
2021,46,15,55,2.23
2021,46,16,0,2.65
2021,46,16,5,2.50
2021,46,16,10,3.22
2021,46,16,15,3.12
2021,46,16,20,3.12
2021,46,16,25,2.27
2021,46,16,30,1.40
2021,46,16,35,1.04
2021,46,16,40,0.23
2021,46,16,45,-0.22
2021,46,16,50,1.47
2021,46,16,55,2.23
2021,46,17,0,2.43
2021,46,17,5,2.50
2021,46,17,10,1.75
2021,46,17,15,2.69
2021,46,17,20,3.88
2021,46,17,25,3.33
2021,46,17,30,2.19
2021,46,17,35,1.47
2021,46,17,40,0.66
2021,46,17,45,1.87
2021,46,17,50,1.81
2021,46,17,55,2.15
2021,46,18,0,0.74
2021,46,18,5,1.50
2021,46,18,10,3.68
2021,46,18,15,2.23
2021,46,18,20,1.66
2021,46,18,25,0.64
2021,46,18,30,-0.57
2021,46,18,35,0.40
2021,46,18,40,3.00
2021,46,18,45,3.26
2021,46,18,50,4.24
2021,46,18,55,4.37
2021,46,19,0,4.18
2021,46,19,5,4.19
2021,46,19,10,4.12
2021,46,19,15,3.75
2021,46,19,20,3.89
2021,46,19,25,3.71
2021,46,19,30,3.22
2021,46,19,35,3.59
2021,46,19,40,3.21
2021,46,19,45,2.93
2021,46,19,50,2.65
2021,46,19,55,1.98
2021,46,20,0,2.38
2021,46,20,5,1.88
2021,46,20,10,0.67
2021,46,20,15,1.06
2021,46,20,20,0.03
2021,46,20,25,-0.53
2021,46,20,30,-0.37
2021,46,20,35,-1.05
2021,46,20,40,-2.16
2021,46,20,45,-3.79
2021,46,20,50,-3.84
2021,46,20,55,-3.29
2021,46,21,0,-3.21
2021,46,21,5,-2.72
2021,46,21,10,-2.56
2021,46,21,15,-2.51
2021,46,21,20,-1.79
2021,46,21,25,-1.08
2021,46,21,30,-1.10
2021,46,21,35,0.76
2021,46,21,40,0.59
2021,46,21,45,0.87
2021,46,21,50,1.04
2021,46,21,55,1.45
2021,46,22,0,1.62
2021,46,22,5,2.04
2021,46,22,10,2.91
2021,46,22,15,2.97
2021,46,22,20,3.09
2021,46,22,25,3.44
2021,46,22,30,2.95
2021,46,22,35,3.13
2021,46,22,40,3.34
2021,46,22,45,3.71
2021,46,22,50,4.18
2021,46,22,55,4.85
2021,46,23,0,5.17
2021,46,23,5,4.37
2021,46,23,10,4.59
2021,46,23,15,5.03
2021,46,23,20,5.25
2021,46,23,25,3.85
2021,46,23,30,3.68
2021,46,23,35,3.41
2021,46,23,40,3.55
2021,46,23,45,2.88
2021,46,23,50,2.89
2021,46,23,55,2.33
2021,47,0,0,3.37
2021,47,0,5,4.03
2021,47,0,10,3.14
2021,47,0,15,3.68
2021,47,0,20,4.28
2021,47,0,25,4.26
2021,47,0,30,2.13
2021,47,0,35,1.79
2021,47,0,40,1.98
2021,47,0,45,1.64
2021,47,0,50,1.27
2021,47,0,55,2.70
2021,47,1,0,2.04
2021,47,1,5,2.29
2021,47,1,10,2.48
2021,47,1,15,1.84
2021,47,1,20,1.12
2021,47,1,25,1.26
2021,47,1,30,1.09
2021,47,1,35,0.08
2021,47,1,40,-0.69
2021,47,1,45,-2.21
2021,47,1,50,-1.95
2021,47,1,55,3.52
2021,47,2,0,3.23
2021,47,2,5,4.53
2021,47,2,10,3.01
2021,47,2,15,4.31
2021,47,2,20,2.62
2021,47,2,25,1.86
2021,47,2,30,1.44
2021,47,2,35,2.84
2021,47,2,40,3.84
2021,47,2,45,4.58
2021,47,2,50,3.65
2021,47,2,55,2.93
2021,47,3,0,3.30
2021,47,3,5,2.99
2021,47,3,10,3.90
2021,47,3,15,3.74
2021,47,3,20,3.28
2021,47,3,25,4.11
2021,47,3,30,5.33
2021,47,3,35,3.02
2021,47,3,40,-2.99
2021,47,3,45,-2.63
2021,47,3,50,-2.45
2021,47,3,55,-2.46
2021,47,4,0,-1.69
2021,47,4,5,-1.01
2021,47,4,10,-0.36
2021,47,4,15,0.08
2021,47,4,20,0.86
2021,47,4,25,2.34
2021,47,4,30,4.23
2021,47,4,35,3.47
2021,47,4,40,4.92
2021,47,4,45,5.71
2021,47,4,50,4.22
2021,47,4,55,3.80
2021,47,5,0,4.00
2021,47,5,5,1.84
2021,47,5,10,-0.73
2021,47,5,15,1.23
2021,47,5,20,0.59
2021,47,5,25,-0.42
2021,47,5,30,-0.20
2021,47,5,35,-1.17
2021,47,5,40,-3.94
2021,47,5,45,-3.62
2021,47,5,50,-2.95
2021,47,5,55,-2.63
2021,47,6,0,-1.27
2021,47,6,5,0.12
2021,47,6,10,-0.18
2021,47,6,15,0.59
2021,47,6,20,1.55
2021,47,6,25,1.52
2021,47,6,30,1.27
2021,47,6,35,1.76
2021,47,6,40,3.00
2021,47,6,45,3.85
2021,47,6,50,4.00
2021,47,6,55,4.46
2021,47,7,0,4.34
2021,47,7,5,4.32
2021,47,7,10,5.49
2021,47,7,15,5.99
2021,47,7,20,5.73
2021,47,7,25,5.65
2021,47,7,30,5.29
2021,47,7,35,4.78
2021,47,7,40,5.43
2021,47,7,45,6.10
2021,47,7,50,5.37
2021,47,7,55,4.25
2021,47,8,0,2.83
2021,47,8,5,2.38
2021,47,8,10,0.63
2021,47,8,15,2.11
2021,47,8,20,4.16
2021,47,8,25,5.70
2021,47,8,30,4.80
2021,47,8,35,2.67
2021,47,8,40,0.86
2021,47,8,45,2.20
2021,47,8,50,4.93
2021,47,8,55,4.59
2021,47,9,0,4.52
2021,47,9,5,2.54
2021,47,9,10,2.01
2021,47,9,15,1.61
2021,47,9,20,0.70
2021,47,9,25,2.49
2021,47,9,30,1.90
2021,47,9,35,1.43
2021,47,9,40,1.96
2021,47,9,45,2.39
2021,47,9,50,2.17
2021,47,9,55,3.96
2021,47,10,0,5.82
2021,47,10,5,6.04
2021,47,10,10,4.12
2021,47,10,15,3.71
2021,47,10,20,5.27
2021,47,10,25,6.44
2021,47,10,30,5.97
2021,47,10,35,2.29
2021,47,10,40,-1.29
2021,47,10,45,-0.42
2021,47,10,50,-0.74
2021,47,10,55,-1.65
2021,47,11,0,-1.75
2021,47,11,5,-2.34
2021,47,11,10,-0.83
2021,47,11,15,3.86
2021,47,11,20,3.30
2021,47,11,25,5.31
2021,47,11,30,4.00
2021,47,11,35,5.61
2021,47,11,40,3.80
2021,47,11,45,1.59
2021,47,11,50,3.86
2021,47,11,55,2.42
2021,47,12,0,0.89
2021,47,12,5,1.46
2021,47,12,10,2.22
2021,47,12,15,3.92
2021,47,12,20,4.43
2021,47,12,25,3.89
2021,47,12,30,1.15
2021,47,12,35,1.72
2021,47,12,40,2.07
2021,47,12,45,2.53
2021,47,12,50,2.63
2021,47,12,55,2.89
2021,47,13,0,2.79
2021,47,13,5,3.48
2021,47,13,10,4.12
2021,47,13,15,4.82
2021,47,13,20,4.60
2021,47,13,25,3.97
2021,47,13,30,4.06
2021,47,13,35,2.50
2021,47,13,40,3.84
2021,47,13,45,0.64
2021,47,13,50,3.20
2021,47,13,55,1.63
2021,47,14,0,-0.72
2021,47,14,5,0.09
2021,47,14,10,1.79
2021,47,14,15,2.33
2021,47,14,20,3.44
2021,47,14,25,4.96
2021,47,14,30,2.51
2021,47,14,35,3.45
2021,47,14,40,3.07
2021,47,14,45,3.29
2021,47,14,50,2.76
2021,47,14,55,2.81
2021,47,15,0,-0.66
2021,47,15,5,0.42
2021,47,15,10,0.78
2021,47,15,15,4.25
2021,47,15,20,5.17
2021,47,15,25,5.66
2021,47,15,30,4.65
2021,47,15,35,0.98
2021,47,15,40,0.15
2021,47,15,45,0.11
2021,47,15,50,0.92
2021,47,15,55,3.10
2021,47,16,0,3.64
2021,47,16,5,4.98
2021,47,16,10,4.40
2021,47,16,15,5.74
2021,47,16,20,5.59
2021,47,16,25,5.76
2021,47,16,30,6.08
2021,47,16,35,5.25
2021,47,16,40,3.18
2021,47,16,45,2.08
2021,47,16,50,2.53
2021,47,16,55,2.41
2021,47,17,0,2.16
2021,47,17,5,1.89
2021,47,17,10,2.16
2021,47,17,15,3.03
2021,47,17,20,4.64
2021,47,17,25,5.15
2021,47,17,30,5.75
2021,47,17,35,6.25
2021,47,17,40,5.83
2021,47,17,45,5.50
2021,47,17,50,3.70
2021,47,17,55,1.27
2021,47,18,0,0.92
2021,47,18,5,0.68
2021,47,18,10,1.16
2021,47,18,15,1.37
2021,47,18,20,0.78
2021,47,18,25,1.19
2021,47,18,30,2.13
2021,47,18,35,2.55
2021,47,18,40,1.87
2021,47,18,45,5.21
2021,47,18,50,5.86
2021,47,18,55,4.52
2021,47,19,0,4.64
2021,47,19,5,4.18
2021,47,19,10,5.95
2021,47,19,15,7.47
2021,47,19,20,7.22
2021,47,19,25,6.93
2021,47,19,30,6.94
2021,47,19,35,6.27
2021,47,19,40,6.41
2021,47,19,45,6.46
2021,47,19,50,6.77
2021,47,19,55,6.04
2021,47,20,0,5.46
2021,47,20,5,4.25
2021,47,20,10,3.74
2021,47,20,15,4.69
2021,47,20,20,6.79
2021,47,20,25,7.35
2021,47,20,30,5.71
2021,47,20,35,5.64
2021,47,20,40,7.11
2021,47,20,45,6.83
2021,47,20,50,7.21
2021,47,20,55,7.33
2021,47,21,0,7.28
2021,47,21,5,8.12
2021,47,21,10,8.21
2021,47,21,15,7.88
2021,47,21,20,8.45
2021,47,21,25,8.13
2021,47,21,30,6.55
2021,47,21,35,4.85
2021,47,21,40,4.38
2021,47,21,45,5.98
2021,47,21,50,4.71
2021,47,21,55,4.98
2021,47,22,0,5.15
2021,47,22,5,5.18
2021,47,22,10,5.81
2021,47,22,15,5.39
2021,47,22,20,6.20
2021,47,22,25,6.24
2021,47,22,30,5.99
2021,47,22,35,5.71
2021,47,22,40,4.66
2021,47,22,45,5.50
2021,47,22,50,6.38
2021,47,22,55,7.23
2021,47,23,0,7.34
2021,47,23,5,7.33
2021,47,23,10,6.98
2021,47,23,15,5.47
2021,47,23,20,4.94
2021,47,23,25,5.69
2021,47,23,30,6.24
2021,47,23,35,6.82
2021,47,23,40,7.16
2021,47,23,45,6.98
2021,47,23,50,5.82
2021,47,23,55,5.18
2021,48,0,0,3.73
2021,48,0,5,4.80
2021,48,0,10,5.28
2021,48,0,15,4.89
2021,48,0,20,4.63
2021,48,0,25,6.87
2021,48,0,30,6.19
2021,48,0,35,6.63
2021,48,0,40,7.04
2021,48,0,45,7.33
2021,48,0,50,7.13
2021,48,0,55,6.69
2021,48,1,0,5.65
2021,48,1,5,5.99
2021,48,1,10,6.42
2021,48,1,15,5.93
2021,48,1,20,5.94
2021,48,1,25,6.08
2021,48,1,30,6.04
2021,48,1,35,6.44
2021,48,1,40,6.46
2021,48,1,45,5.93
2021,48,1,50,6.00
2021,48,1,55,5.61
2021,48,2,0,5.52
2021,48,2,5,4.96
2021,48,2,10,5.00
2021,48,2,15,5.80
2021,48,2,20,5.92
2021,48,2,25,6.03
2021,48,2,30,6.09
